trip_id,arrival_time,departure_time,stop_id,stop_sequence,timepoint
5005045,,,140,3,0
5005045,,,142,4,0
5005045,,,143,5,0
5005045,,,144,6,0
5005045,,,145,7,0
5005045,,,146,8,0
5005045,,,147,9,0
5005045,,,148,10,0
5005045,,,149,11,0
5005045,,,150,12,0
5005045,,,1475,13,0
5005045,,,932,14,0
5005045,,,934,15,0
5005045,,,935,16,0
5005045,15:52:00,15:52:00,936,17,1
5005045,,,1474,18,0
5005045,,,1473,19,0
5005045,,,161,20,0
5005045,,,162,21,0
5005045,,,163,22,0
5005045,,,164,23,0
5005045,,,165,24,0
5005045,,,166,25,0
5005045,,,167,26,0
5005045,,,168,27,0
5005045,,,1594,28,0
5005045,16:05:00,16:05:00,175,29,1
5005047,16:00:00,16:00:00,1,0,1
5005047,,,1206,1,0
5005047,,,139,2,0
5005047,,,140,3,0
5005047,,,142,4,0
5005047,,,143,5,0
5005047,,,144,6,0
5005047,,,145,7,0
5005047,,,146,8,0
5005047,,,147,9,0
5005047,,,148,10,0
5005047,,,149,11,0
5005047,,,150,12,0
5005047,,,1475,13,0
5005047,,,932,14,0
5005047,,,934,15,0
5005047,,,935,16,0
5005047,16:16:00,16:16:00,936,17,1
5005047,,,1474,18,0
5005047,,,1473,19,0
5005047,,,161,20,0
5005047,,,162,21,0
5005047,,,163,22,0
5005047,,,164,23,0
5005047,,,165,24,0
5005047,,,166,25,0
5005047,,,167,26,0
5005047,,,168,27,0
5005047,,,1594,28,0
5005047,16:29:00,16:29:00,175,29,1
5005049,16:24:00,16:24:00,1,0,1
5005049,,,1206,1,0
5005049,,,139,2,0
5005049,,,140,3,0
5005049,,,142,4,0
5005049,,,143,5,0
5005049,,,144,6,0
5005049,,,145,7,0
5005049,,,146,8,0
5005049,,,147,9,0
5005049,,,148,10,0
5005049,,,149,11,0
5005049,,,150,12,0
5005049,,,1475,13,0
5005049,,,932,14,0
5005049,,,934,15,0
5005049,,,935,16,0
5005049,16:40:00,16:40:00,936,17,1
5005049,,,1474,18,0
5005049,,,1473,19,0
5005049,,,161,20,0
5005049,,,162,21,0
5005049,,,163,22,0
5005049,,,164,23,0
5005049,,,165,24,0
5005049,,,166,25,0
5005049,,,167,26,0
5005049,,,168,27,0
5005049,,,1594,28,0
5005049,16:53:00,16:53:00,175,29,1
5005051,16:48:00,16:48:00,1,0,1
5005051,,,1206,1,0
5005051,,,139,2,0
5005051,,,140,3,0
5005051,,,142,4,0
5005051,,,143,5,0
5005051,,,144,6,0
5005051,,,145,7,0
5005051,,,146,8,0
5005051,,,147,9,0
5005051,,,148,10,0
5005051,,,149,11,0
5005051,,,150,12,0
5005051,,,1475,13,0
5005051,,,932,14,0
5005051,,,934,15,0
5005051,,,935,16,0
5005051,17:04:00,17:04:00,936,17,1
5005051,,,1474,18,0
5005051,,,1473,19,0
5005051,,,161,20,0
5005051,,,162,21,0
5005051,,,163,22,0
5005051,,,164,23,0
5005051,,,165,24,0
5005051,,,166,25,0
5005051,,,167,26,0
5005051,,,168,27,0
5005051,,,1594,28,0
5005051,17:17:00,17:17:00,175,29,1
5005053,17:12:00,17:12:00,1,0,1
5005053,,,1206,1,0
5005053,,,139,2,0
5005053,,,140,3,0
5005053,,,142,4,0
5005053,,,143,5,0
5005053,,,144,6,0
5005053,,,145,7,0
5005053,,,146,8,0
5005053,,,147,9,0
5005053,,,148,10,0
5005053,,,149,11,0
5005053,,,150,12,0
5005053,,,1475,13,0
5005053,,,932,14,0
5005053,,,934,15,0
5005053,,,935,16,0
5005053,17:28:00,17:28:00,936,17,1
5005053,,,1474,18,0
5005053,,,1473,19,0
5005053,,,161,20,0
5005053,,,162,21,0
5005053,,,163,22,0
5005053,,,164,23,0
5005053,,,165,24,0
5005053,,,166,25,0
5005053,,,167,26,0
5005053,,,168,27,0
5005053,,,1594,28,0
5005053,17:41:00,17:41:00,175,29,1
5005055,17:36:00,17:36:00,1,0,1
5005055,,,1206,1,0
5005055,,,139,2,0
5005055,,,140,3,0
5005055,,,142,4,0
5005055,,,143,5,0
5005055,,,144,6,0
5005055,,,145,7,0
5005055,,,146,8,0
5005055,,,147,9,0
5005055,,,148,10,0
5005055,,,149,11,0
5005055,,,150,12,0
5005055,,,1475,13,0
5005055,,,932,14,0
5005055,,,934,15,0
5005055,,,935,16,0
5005055,17:49:00,17:49:00,936,17,1
5005055,,,1474,18,0
5005055,,,1473,19,0
5005055,,,161,20,0
5005055,,,162,21,0
5005055,,,163,22,0
5005055,,,164,23,0
5005055,,,165,24,0
5005055,,,166,25,0
5005055,,,167,26,0
5005055,,,168,27,0
5005055,,,1594,28,0
5005055,18:00:00,18:00:00,175,29,1
5005057,18:00:00,18:00:00,1,0,1
5005057,,,1206,1,0
5005057,,,139,2,0
5005057,,,140,3,0
5005057,,,142,4,0
5005057,,,143,5,0
5005057,,,144,6,0
5005057,,,145,7,0
5005057,,,146,8,0
5005057,,,147,9,0
5005057,,,148,10,0
5005057,,,149,11,0
5005057,,,150,12,0
5005057,,,1475,13,0
5005057,,,932,14,0
5005057,,,934,15,0
5005057,,,935,16,0
5005057,18:13:00,18:13:00,936,17,1
5005057,,,1474,18,0
5005057,,,1473,19,0
5005057,,,161,20,0
5005057,,,162,21,0
5005057,,,163,22,0
5005057,,,164,23,0
5005057,,,165,24,0
5005057,,,166,25,0
5005057,,,167,26,0
5005057,,,168,27,0
5005057,,,1594,28,0
5005057,18:24:00,18:24:00,175,29,1
5005059,18:30:00,18:30:00,1,0,1
5005059,,,1206,1,0
5005059,,,139,2,0
5005059,,,140,3,0
5005059,,,142,4,0
5005059,,,143,5,0
5005059,,,144,6,0
5005059,,,145,7,0
5005059,,,146,8,0
5005059,,,147,9,0
5005059,,,148,10,0
5005059,,,149,11,0
5005059,,,150,12,0
5005059,,,1475,13,0
5005059,,,932,14,0
5005059,,,934,15,0
5005059,,,935,16,0
5005059,18:43:00,18:43:00,936,17,1
5005059,,,1474,18,0
5005059,,,1473,19,0
5005059,,,161,20,0
5005059,,,162,21,0
5005059,,,163,22,0
5005059,,,164,23,0
5005059,,,165,24,0
5005059,,,166,25,0
5005059,,,167,26,0
5005059,,,168,27,0
5005059,,,1594,28,0
5005059,18:54:00,18:54:00,175,29,1
5005061,19:00:00,19:00:00,1,0,1
5005061,,,1206,1,0
5005061,,,139,2,0
5005061,,,140,3,0
5005061,,,142,4,0
5005061,,,143,5,0
5005061,,,144,6,0
5005061,,,145,7,0
5005061,,,146,8,0
5005061,,,147,9,0
5005061,,,148,10,0
5005061,,,149,11,0
5005061,,,150,12,0
5005061,,,1475,13,0
5005061,,,932,14,0
5005061,,,934,15,0
5005061,,,935,16,0
5005061,19:13:00,19:13:00,936,17,1
5005061,,,1474,18,0
5005061,,,1473,19,0
5005061,,,161,20,0
5005061,,,162,21,0
5005061,,,163,22,0
5005061,,,164,23,0
5005061,,,165,24,0
5005061,,,166,25,0
5005061,,,167,26,0
5005061,,,168,27,0
5005061,,,1594,28,0
5005061,19:24:00,19:24:00,175,29,1
5005063,19:30:00,19:30:00,1,0,1
5005063,,,1206,1,0
5005063,,,139,2,0
5005063,,,140,3,0
5005063,,,142,4,0
5005063,,,143,5,0
5005063,,,144,6,0
5005063,,,145,7,0
5005063,,,146,8,0
5005063,,,147,9,0
5005063,,,148,10,0
5005063,,,149,11,0
5005063,,,150,12,0
5005063,,,1475,13,0
5005063,,,932,14,0
5005063,,,934,15,0
5005063,,,935,16,0
5005063,19:42:00,19:42:00,936,17,1
5005063,,,1474,18,0
5005063,,,1473,19,0
5005063,,,161,20,0
5005063,,,162,21,0
5005063,,,163,22,0
5005063,,,164,23,0
5005063,,,165,24,0
5005063,,,166,25,0
5005063,,,167,26,0
5005063,,,168,27,0
5005063,,,1594,28,0
5005063,19:52:00,19:52:00,175,29,1
5005065,20:00:00,20:00:00,1,0,1
5005065,,,1206,1,0
5005065,,,139,2,0
5005065,,,140,3,0
5005065,,,142,4,0
5005065,,,143,5,0
5005065,,,144,6,0
5005065,,,145,7,0
5005065,,,146,8,0
5005065,,,147,9,0
5005065,,,148,10,0
5005065,,,149,11,0
5005065,,,150,12,0
5005065,,,1475,13,0
5005065,,,932,14,0
5005065,,,934,15,0
5005065,,,935,16,0
5005065,20:12:00,20:12:00,936,17,1
5005065,,,1474,18,0
5005065,,,1473,19,0
5005065,,,161,20,0
5005065,,,162,21,0
5005065,,,163,22,0
5005065,,,164,23,0
5005065,,,165,24,0
5005065,,,166,25,0
5005065,,,167,26,0
5005065,,,168,27,0
5005065,,,1594,28,0
5005065,20:22:00,20:22:00,175,29,1
5005067,20:30:00,20:30:00,1,0,1
5005067,,,1206,1,0
5005067,,,139,2,0
5005067,,,140,3,0
5005067,,,142,4,0
5005067,,,143,5,0
5005067,,,144,6,0
5005067,,,145,7,0
5005067,,,146,8,0
5005067,,,147,9,0
5005067,,,148,10,0
5005067,,,149,11,0
5005067,,,150,12,0
5005067,,,1475,13,0
5005067,,,932,14,0
5005067,,,934,15,0
5005067,,,935,16,0
5005067,20:42:00,20:42:00,936,17,1
5005067,,,1474,18,0
5005067,,,1473,19,0
5005067,,,161,20,0
5005067,,,162,21,0
5005067,,,163,22,0
5005067,,,164,23,0
5005067,,,165,24,0
5005067,,,166,25,0
5005067,,,167,26,0
5005067,,,168,27,0
5005067,,,1594,28,0
5005067,20:52:00,20:52:00,175,29,1
5005069,21:00:00,21:00:00,1,0,1
5005069,,,1206,1,0
5005069,,,139,2,0
5005069,,,140,3,0
5005069,,,142,4,0
5005069,,,143,5,0
5005069,,,144,6,0
5005069,,,145,7,0
5005069,,,146,8,0
5005069,,,147,9,0
5005069,,,148,10,0
5005069,,,149,11,0
5005069,,,150,12,0
5005069,,,1475,13,0
5005069,,,932,14,0
5005069,,,934,15,0
5005069,,,935,16,0
5005069,21:12:00,21:12:00,936,17,1
5005069,,,1474,18,0
5005069,,,1473,19,0
5005069,,,161,20,0
5005069,,,162,21,0
5005069,,,163,22,0
5005069,,,164,23,0
5005069,,,165,24,0
5005069,,,166,25,0
5005069,,,167,26,0
5005069,,,168,27,0
5005069,,,1594,28,0
5005069,21:22:00,21:22:00,175,29,1
5005071,21:30:00,21:30:00,1,0,1
5005071,,,1206,1,0
5005071,,,139,2,0
5005071,,,140,3,0
5005071,,,142,4,0
5005071,,,143,5,0
5005071,,,144,6,0
5005071,,,145,7,0
5005071,,,146,8,0
5005071,,,147,9,0
5005071,,,148,10,0
5005071,,,149,11,0
5005071,,,150,12,0
5005071,,,1475,13,0
5005071,,,932,14,0
5005071,,,934,15,0
5005071,,,935,16,0
5005071,21:42:00,21:42:00,936,17,1
5005071,,,1474,18,0
5005071,,,1473,19,0
5005071,,,161,20,0
5005071,,,162,21,0
5005071,,,163,22,0
5005071,,,164,23,0
5005071,,,165,24,0
5005071,,,166,25,0
5005071,,,167,26,0
5005071,,,168,27,0
5005071,,,1594,28,0
5005071,21:52:00,21:52:00,175,29,1
5005073,22:00:00,22:00:00,1,0,1
5005073,,,1206,1,0
5005073,,,139,2,0
5005073,,,140,3,0
5005073,,,142,4,0
5005073,,,143,5,0
5005073,,,144,6,0
5005073,,,145,7,0
5005073,,,146,8,0
5005073,,,147,9,0
5005073,,,148,10,0
5005073,,,149,11,0
5005073,,,150,12,0
5005073,,,1475,13,0
5005073,,,932,14,0
5005073,,,934,15,0
5005073,,,935,16,0
5005073,22:12:00,22:12:00,936,17,1
5005073,,,1474,18,0
5005073,,,1473,19,0
5005073,,,161,20,0
5005073,,,162,21,0
5005073,,,163,22,0
5005073,,,164,23,0
5005073,,,165,24,0
5005073,,,166,25,0
5005073,,,167,26,0
5005073,,,168,27,0
5005073,,,1594,28,0
5005073,22:22:00,22:22:00,175,29,1
7294487,22:30:00,22:30:00,1,0,1
7294487,,,1206,1,0
7294487,,,139,2,0
7294487,,,140,3,0
7294487,,,142,4,0
7294487,,,143,5,0
7294487,,,144,6,0
7294487,,,145,7,0
7294487,,,146,8,0
7294487,,,147,9,0
7294487,,,148,10,0
7294487,,,149,11,0
7294487,,,150,12,0
7294487,,,1475,13,0
7294487,,,932,14,0
7294487,,,934,15,0
7294487,,,935,16,0
7294487,22:42:00,22:42:00,936,17,1
7294487,,,1474,18,0
7294487,,,1473,19,0
7294487,,,161,20,0
7294487,,,162,21,0
7294487,,,163,22,0
7294487,,,164,23,0
7294487,,,165,24,0
7294487,,,166,25,0
7294487,,,167,26,0
7294487,,,168,27,0
7294487,,,1594,28,0
7294487,22:52:00,22:52:00,175,29,1
3005001,10:00:00,10:00:00,1,0,1
3005001,,,1206,1,0
3005001,,,139,2,0
3005001,,,140,3,0
3005001,,,142,4,0
3005001,,,143,5,0
3005001,,,144,6,0
3005001,,,145,7,0
3005001,,,146,8,0
3005001,,,147,9,0
3005001,,,148,10,0
3005001,,,149,11,0
3005001,,,150,12,0
3005001,,,1475,13,0
3005001,,,932,14,0
3005001,,,934,15,0
3005001,,,935,16,0
3005001,10:13:00,10:13:00,936,17,1
3005001,,,1474,18,0
3005001,,,1473,19,0
3005001,,,161,20,0
3005001,,,162,21,0
3005001,,,163,22,0
3005001,,,164,23,0
3005001,,,165,24,0
3005001,,,166,25,0
3005001,,,167,26,0
3005001,,,168,27,0
3005001,,,1594,28,0
3005001,10:24:00,10:24:00,175,29,1
3005003,11:00:00,11:00:00,1,0,1
3005003,,,1206,1,0
3005003,,,139,2,0
3005003,,,140,3,0
3005003,,,142,4,0
3005003,,,143,5,0
3005003,,,144,6,0
3005003,,,145,7,0
3005003,,,146,8,0
3005003,,,147,9,0
3005003,,,148,10,0
3005003,,,149,11,0
3005003,,,150,12,0
3005003,,,1475,13,0
3005003,,,932,14,0
3005003,,,934,15,0
3005003,,,935,16,0
3005003,11:13:00,11:13:00,936,17,1
3005003,,,1474,18,0
3005003,,,1473,19,0
3005003,,,161,20,0
3005003,,,162,21,0
3005003,,,163,22,0
3005003,,,164,23,0
3005003,,,165,24,0
3005003,,,166,25,0
3005003,,,167,26,0
3005003,,,168,27,0
3005003,,,1594,28,0
3005003,11:24:00,11:24:00,175,29,1
3005005,12:00:00,12:00:00,1,0,1
3005005,,,1206,1,0
3005005,,,139,2,0
3005005,,,140,3,0
3005005,,,142,4,0
3005005,,,143,5,0
3005005,,,144,6,0
3005005,,,145,7,0
3005005,,,146,8,0
3005005,,,147,9,0
3005005,,,148,10,0
3005005,,,149,11,0
3005005,,,150,12,0
3005005,,,1475,13,0
3005005,,,932,14,0
3005005,,,934,15,0
3005005,,,935,16,0
3005005,12:13:00,12:13:00,936,17,1
3005005,,,1474,18,0
3005005,,,1473,19,0
3005005,,,161,20,0
3005005,,,162,21,0
3005005,,,163,22,0
3005005,,,164,23,0
3005005,,,165,24,0
3005005,,,166,25,0
3005005,,,167,26,0
3005005,,,168,27,0
3005005,,,1594,28,0
3005005,12:24:00,12:24:00,175,29,1
3005007,13:00:00,13:00:00,1,0,1
3005007,,,1206,1,0
3005007,,,139,2,0
3005007,,,140,3,0
3005007,,,142,4,0
3005007,,,143,5,0
3005007,,,144,6,0
3005007,,,145,7,0
3005007,,,146,8,0
3005007,,,147,9,0
3005007,,,148,10,0
3005007,,,149,11,0
3005007,,,150,12,0
3005007,,,1475,13,0
3005007,,,932,14,0
3005007,,,934,15,0
3005007,,,935,16,0
3005007,13:13:00,13:13:00,936,17,1
3005007,,,1474,18,0
3005007,,,1473,19,0
3005007,,,161,20,0
3005007,,,162,21,0
3005007,,,163,22,0
3005007,,,164,23,0
3005007,,,165,24,0
3005007,,,166,25,0
3005007,,,167,26,0
3005007,,,168,27,0
3005007,,,1594,28,0
3005007,13:24:00,13:24:00,175,29,1
3005009,14:00:00,14:00:00,1,0,1
3005009,,,1206,1,0
3005009,,,139,2,0
3005009,,,140,3,0
3005009,,,142,4,0
3005009,,,143,5,0
3005009,,,144,6,0
3005009,,,145,7,0
3005009,,,146,8,0
3005009,,,147,9,0
3005009,,,148,10,0
3005009,,,149,11,0
3005009,,,150,12,0
3005009,,,1475,13,0
3005009,,,932,14,0
3005009,,,934,15,0
3005009,,,935,16,0
3005009,14:13:00,14:13:00,936,17,1
3005009,,,1474,18,0
3005009,,,1473,19,0
3005009,,,161,20,0
3005009,,,162,21,0
3005009,,,163,22,0
3005009,,,164,23,0
3005009,,,165,24,0
3005009,,,166,25,0
3005009,,,167,26,0
3005009,,,168,27,0
3005009,,,1594,28,0
3005009,14:24:00,14:24:00,175,29,1
3005011,15:00:00,15:00:00,1,0,1
3005011,,,1206,1,0
3005011,,,139,2,0
3005011,,,140,3,0
3005011,,,142,4,0
3005011,,,143,5,0
3005011,,,144,6,0
3005011,,,145,7,0
3005011,,,146,8,0
3005011,,,147,9,0
3005011,,,148,10,0
3005011,,,149,11,0
3005011,,,150,12,0
3005011,,,1475,13,0
3005011,,,932,14,0
3005011,,,934,15,0
3005011,,,935,16,0
3005011,15:13:00,15:13:00,936,17,1
3005011,,,1474,18,0
3005011,,,1473,19,0
3005011,,,161,20,0
3005011,,,162,21,0
3005011,,,163,22,0
3005011,,,164,23,0
3005011,,,165,24,0
3005011,,,166,25,0
3005011,,,167,26,0
3005011,,,168,27,0
3005011,,,1594,28,0
3005011,15:24:00,15:24:00,175,29,1
3005013,16:00:00,16:00:00,1,0,1
3005013,,,1206,1,0
3005013,,,139,2,0
3005013,,,140,3,0
3005013,,,142,4,0
3005013,,,143,5,0
3005013,,,144,6,0
3005013,,,145,7,0
3005013,,,146,8,0
3005013,,,147,9,0
3005013,,,148,10,0
3005013,,,149,11,0
3005013,,,150,12,0
3005013,,,1475,13,0
3005013,,,932,14,0
3005013,,,934,15,0
3005013,,,935,16,0
3005013,16:13:00,16:13:00,936,17,1
3005013,,,1474,18,0
3005013,,,1473,19,0
3005013,,,161,20,0
3005013,,,162,21,0
3005013,,,163,22,0
3005013,,,164,23,0
3005013,,,165,24,0
3005013,,,166,25,0
3005013,,,167,26,0
3005013,,,168,27,0
3005013,,,1594,28,0
3005013,16:24:00,16:24:00,175,29,1
3005015,17:00:00,17:00:00,1,0,1
3005015,,,1206,1,0
3005015,,,139,2,0
3005015,,,140,3,0
3005015,,,142,4,0
3005015,,,143,5,0
3005015,,,144,6,0
3005015,,,145,7,0
3005015,,,146,8,0
3005015,,,147,9,0
3005015,,,148,10,0
3005015,,,149,11,0
3005015,,,150,12,0
3005015,,,1475,13,0
3005015,,,932,14,0
3005015,,,934,15,0
3005015,,,935,16,0
3005015,17:13:00,17:13:00,936,17,1
3005015,,,1474,18,0
3005015,,,1473,19,0
3005015,,,161,20,0
3005015,,,162,21,0
3005015,,,163,22,0
3005015,,,164,23,0
3005015,,,165,24,0
3005015,,,166,25,0
3005015,,,167,26,0
3005015,,,168,27,0
3005015,,,1594,28,0
3005015,17:24:00,17:24:00,175,29,1
1005002,06:00:00,06:00:00,1,0,1
1005002,,,1206,1,0
1005002,,,139,2,0
1005002,,,140,3,0
1005002,,,142,4,0
1005002,,,143,5,0
1005002,,,144,6,0
1005002,,,145,7,0
1005002,,,146,8,0
1005002,,,147,9,0
1005002,,,148,10,0
1005002,,,149,11,0
1005002,,,150,12,0
1005002,,,1475,13,0
1005002,,,932,14,0
1005002,,,934,15,0
1005002,,,935,16,0
1005002,06:13:00,06:13:00,936,17,1
1005002,,,1474,18,0
1005002,,,1473,19,0
1005002,,,161,20,0
1005002,,,162,21,0
1005002,,,163,22,0
1005002,,,164,23,0
1005002,,,165,24,0
1005002,,,166,25,0
1005002,,,167,26,0
1005002,,,168,27,0
1005002,,,1594,28,0
1005002,06:24:00,06:24:00,175,29,1
1005004,06:20:00,06:20:00,1,0,1
1005004,,,1206,1,0
1005004,,,139,2,0
1005004,,,140,3,0
1005004,,,142,4,0
1005004,,,143,5,0
1005004,,,144,6,0
1005004,,,145,7,0
1005004,,,146,8,0
1005004,,,147,9,0
1005004,,,148,10,0
1005004,,,149,11,0
1005004,,,150,12,0
1005004,,,1475,13,0
1005004,,,932,14,0
1005004,,,934,15,0
1005004,,,935,16,0
1005004,06:33:00,06:33:00,936,17,1
1005004,,,1474,18,0
1005004,,,1473,19,0
1005004,,,161,20,0
1005004,,,162,21,0
1005004,,,163,22,0
1005004,,,164,23,0
1005004,,,165,24,0
1005004,,,166,25,0
1005004,,,167,26,0
1005004,,,168,27,0
1005004,,,1594,28,0
1005004,06:44:00,06:44:00,175,29,1
1005006,06:40:00,06:40:00,1,0,1
1005006,,,1206,1,0
1005006,,,139,2,0
1005006,,,140,3,0
1005006,,,142,4,0
1005006,,,143,5,0
1005006,,,144,6,0
1005006,,,145,7,0
1005006,,,146,8,0
1005006,,,147,9,0
1005006,,,148,10,0
1005006,,,149,11,0
1005006,,,150,12,0
1005006,,,1475,13,0
1005006,,,932,14,0
1005006,,,934,15,0
1005006,,,935,16,0
1005006,06:53:00,06:53:00,936,17,1
1005006,,,1474,18,0
1005006,,,1473,19,0
1005006,,,161,20,0
1005006,,,162,21,0
1005006,,,163,22,0
1005006,,,164,23,0
1005006,,,165,24,0
1005006,,,166,25,0
1005006,,,167,26,0
1005006,,,168,27,0
1005006,,,1594,28,0
1005006,07:04:00,07:04:00,175,29,1
1005008,07:00:00,07:00:00,1,0,1
1005008,,,1206,1,0
1005008,,,139,2,0
1005008,,,140,3,0
1005008,,,142,4,0
1005008,,,143,5,0
1005008,,,144,6,0
1005008,,,145,7,0
1005008,,,146,8,0
1005008,,,147,9,0
1005008,,,148,10,0
1005008,,,149,11,0
1005008,,,150,12,0
1005008,,,1475,13,0
1005008,,,932,14,0
1005008,,,934,15,0
1005008,,,935,16,0
1005008,07:13:00,07:13:00,936,17,1
1005008,,,1474,18,0
1005008,,,1473,19,0
1005008,,,161,20,0
1005008,,,162,21,0
1005008,,,163,22,0
1005008,,,164,23,0
1005008,,,165,24,0
1005008,,,166,25,0
1005008,,,167,26,0
1005008,,,168,27,0
1005008,,,1594,28,0
1005008,07:24:00,07:24:00,175,29,1
1005010,07:20:00,07:20:00,1,0,1
1005010,,,1206,1,0
1005010,,,139,2,0
1005010,,,140,3,0
1005010,,,142,4,0
1005010,,,143,5,0
1005010,,,144,6,0
1005010,,,145,7,0
1005010,,,146,8,0
1005010,,,147,9,0
1005010,,,148,10,0
1005010,,,149,11,0
1005010,,,150,12,0
1005010,,,1475,13,0
1005010,,,932,14,0
1005010,,,934,15,0
1005010,,,935,16,0
1005010,07:33:00,07:33:00,936,17,1
1005010,,,1474,18,0
1005010,,,1473,19,0
1005010,,,161,20,0
1005010,,,162,21,0
1005010,,,163,22,0
1005010,,,164,23,0
1005010,,,165,24,0
1005010,,,166,25,0
1005010,,,167,26,0
1005010,,,168,27,0
1005010,,,1594,28,0
1005010,07:44:00,07:44:00,175,29,1
1005012,07:40:00,07:40:00,1,0,1
1005012,,,1206,1,0
1005012,,,139,2,0
1005012,,,140,3,0
1005012,,,142,4,0
1005012,,,143,5,0
1005012,,,144,6,0
1005012,,,145,7,0
1005012,,,146,8,0
1005012,,,147,9,0
1005012,,,148,10,0
1005012,,,149,11,0
1005012,,,150,12,0
1005012,,,1475,13,0
1005012,,,932,14,0
1005012,,,934,15,0
1005012,,,935,16,0
1005012,07:53:00,07:53:00,936,17,1
1005012,,,1474,18,0
1005012,,,1473,19,0
1005012,,,161,20,0
1005012,,,162,21,0
1005012,,,163,22,0
1005012,,,164,23,0
1005012,,,165,24,0
1005012,,,166,25,0
1005012,,,167,26,0
1005012,,,168,27,0
1005012,,,1594,28,0
1005012,08:04:00,08:04:00,175,29,1
1005014,08:00:00,08:00:00,1,0,1
1005014,,,1206,1,0
1005014,,,139,2,0
1005014,,,140,3,0
1005014,,,142,4,0
1005014,,,143,5,0
1005014,,,144,6,0
1005014,,,145,7,0
1005014,,,146,8,0
1005014,,,147,9,0
1005014,,,148,10,0
1005014,,,149,11,0
1005014,,,150,12,0
1005014,,,1475,13,0
1005014,,,932,14,0
1005014,,,934,15,0
1005014,,,935,16,0
1005014,08:13:00,08:13:00,936,17,1
1005014,,,1474,18,0
1005014,,,1473,19,0
1005014,,,161,20,0
1005014,,,162,21,0
1005014,,,163,22,0
1005014,,,164,23,0
1005014,,,165,24,0
1005014,,,166,25,0
1005014,,,167,26,0
1005014,,,168,27,0
1005014,,,1594,28,0
1005014,08:24:00,08:24:00,175,29,1
1005016,08:20:00,08:20:00,1,0,1
1005016,,,1206,1,0
1005016,,,139,2,0
1005016,,,140,3,0
1005016,,,142,4,0
1005016,,,143,5,0
1005016,,,144,6,0
1005016,,,145,7,0
1005016,,,146,8,0
1005016,,,147,9,0
1005016,,,148,10,0
1005016,,,149,11,0
1005016,,,150,12,0
1005016,,,1475,13,0
1005016,,,932,14,0
1005016,,,934,15,0
1005016,,,935,16,0
1005016,08:33:00,08:33:00,936,17,1
1005016,,,1474,18,0
1005016,,,1473,19,0
1005016,,,161,20,0
1005016,,,162,21,0
1005016,,,163,22,0
1005016,,,164,23,0
1005016,,,165,24,0
1005016,,,166,25,0
1005016,,,167,26,0
1005016,,,168,27,0
1005016,,,1594,28,0
1005016,08:44:00,08:44:00,175,29,1
1005018,08:40:00,08:40:00,1,0,1
1005018,,,1206,1,0
1005018,,,139,2,0
1005018,,,140,3,0
1005018,,,142,4,0
1005018,,,143,5,0
1005018,,,144,6,0
1005018,,,145,7,0
1005018,,,146,8,0
1005018,,,147,9,0
1005018,,,148,10,0
1005018,,,149,11,0
1005018,,,150,12,0
1005018,,,1475,13,0
1005018,,,932,14,0
1005018,,,934,15,0
1005018,,,935,16,0
1005018,08:53:00,08:53:00,936,17,1
1005018,,,1474,18,0
1005018,,,1473,19,0
1005018,,,161,20,0
1005018,,,162,21,0
1005018,,,163,22,0
1005018,,,164,23,0
1005018,,,165,24,0
1005018,,,166,25,0
1005018,,,167,26,0
1005018,,,168,27,0
1005018,,,1594,28,0
1005018,09:04:00,09:04:00,175,29,1
1005020,09:00:00,09:00:00,1,0,1
1005020,,,1206,1,0
1005020,,,139,2,0
1005020,,,140,3,0
1005020,,,142,4,0
1005020,,,143,5,0
1005020,,,144,6,0
1005020,,,145,7,0
1005020,,,146,8,0
1005020,,,147,9,0
1005020,,,148,10,0
1005020,,,149,11,0
1005020,,,150,12,0
1005020,,,1475,13,0
1005020,,,932,14,0
1005020,,,934,15,0
1005020,,,935,16,0
1005020,09:18:00,09:18:00,936,17,1
1005020,,,1474,18,0
1005020,,,1473,19,0
1005020,,,161,20,0
1005020,,,162,21,0
1005020,,,163,22,0
1005020,,,164,23,0
1005020,,,165,24,0
1005020,,,166,25,0
1005020,,,167,26,0
1005020,,,168,27,0
1005020,,,1594,28,0
1005020,09:31:00,09:31:00,175,29,1
1005022,09:24:00,09:24:00,1,0,1
1005022,,,1206,1,0
1005022,,,139,2,0
1005022,,,140,3,0
1005022,,,142,4,0
1005022,,,143,5,0
1005022,,,144,6,0
1005022,,,145,7,0
1005022,,,146,8,0
1005022,,,147,9,0
1005022,,,148,10,0
1005022,,,149,11,0
1005022,,,150,12,0
1005022,,,1475,13,0
1005022,,,932,14,0
1005022,,,934,15,0
1005022,,,935,16,0
1005022,09:42:00,09:42:00,936,17,1
1005022,,,1474,18,0
1005022,,,1473,19,0
1005022,,,161,20,0
1005022,,,162,21,0
1005022,,,163,22,0
1005022,,,164,23,0
1005022,,,165,24,0
1005022,,,166,25,0
1005022,,,167,26,0
1005022,,,168,27,0
1005022,,,1594,28,0
1005022,09:55:00,09:55:00,175,29,1
1005024,09:48:00,09:48:00,1,0,1
1005024,,,1206,1,0
1005024,,,139,2,0
1005024,,,140,3,0
1005024,,,142,4,0
1005024,,,143,5,0
1005024,,,144,6,0
1005024,,,145,7,0
1005024,,,146,8,0
1005024,,,147,9,0
1005024,,,148,10,0
1005024,,,149,11,0
1005024,,,150,12,0
1005024,,,1475,13,0
