trip_id,arrival_time,departure_time,stop_id,stop_sequence,timepoint
7524377,15:44:00,15:44:00,1392,14,0
7524377,15:45:00,15:45:00,1393,15,0
7524377,15:46:00,15:46:00,512,16,0
7524377,15:47:00,15:47:00,514,17,0
7524377,15:48:00,15:48:00,515,18,0
7524377,15:49:00,15:49:00,516,19,0
7524377,15:50:00,15:50:00,517,20,0
7524377,15:51:00,15:51:00,518,21,0
7524377,15:53:00,15:53:00,520,22,1
