"Pine Meadows Apartments","Pine Meadows Apartments"
"Caroline Manor Affordable Housing","Caroline Manor Affordable Housing"
"Northbound NE 25th Street @ NE 3rd Place","Northbound NE 25th Street @ NE 3rd Place"
"Northbound NE 25th Street @ NE 6th Avenue","Northbound NE 25th Street @ NE 6th Avenue"
"Mt Carmel Baptist Church","Mt Carmel Baptist Church"
"Northbound NE 25th Street @ NE 11th Place","Northbound NE 25th Street @ NE 11th Place"
"Westbound NE 12th Avenue @ NE 24th Terrace","Westbound NE 12th Avenue @ NE 24th Terrace"
"Southbound NE 24th Street @ NE 8th Avenue","Southbound NE 24th Street @ NE 8th Avenue"
"Westbound NE 8th Avenue @ NE 23nd Street","Westbound NE 8th Avenue @ NE 23nd Street"
"Duval Elementary School","Duval Elementary School"
"Westbound NE 13th Street @ NE 8th Avenue","Westbound NE 13th Street @ NE 8th Avenue"
"Sunny Food Mart","Sunny Food Mart"
"Southbound NE 9th Street @ NE 7th Avenue","Southbound NE 9th Street @ NE 7th Avenue"
"Southbound NE 9th Street @ NE 5th Avenue","Southbound NE 9th Street @ NE 5th Avenue"
"Southbound NE 9th Street @ NE 3rd Avenue","Southbound NE 9th Street @ NE 3rd Avenue"
"Florida School of Traditional Midwifery","Florida School of Traditional Midwifery"
"Alachua County School Board Administration","Alachua County School Board Administration"
"Downtown Library","Downtown Library"
"Salvation Army Thrift Store","Salvation Army Thrift Store"
"Eastbound E University Avenue @ SE 8th Street","Eastbound E University Avenue @ SE 8th Street"
"Northbound NE 9th Street @ E University Avenue","Northbound NE 9th Street @ E University Avenue"
"Northbound NE 9th Street @ NE 3rd Avenue","Northbound NE 9th Street @ NE 3rd Avenue"
"Northbound NE 9th Street @ NE 5th Avenue","Northbound NE 9th Street @ NE 5th Avenue"
"Northbound NE 9th Street @ NE 8th Avenue","Northbound NE 9th Street @ NE 8th Avenue"
"Eastbound NE 8th Avenue @ NE 11th Street","Eastbound NE 8th Avenue @ NE 11th Street"
"Sunny Food Mart","Sunny Food Mart"
"Jones Edmunds","Jones Edmunds"
"Duval Elementary School","Duval Elementary School"
"Eastbound NE 8th Avenue @ NE 22nd Street","Eastbound NE 8th Avenue @ NE 22nd Street"
"Northbound NE 24th Street @ NE 8th Avenue","Northbound NE 24th Street @ NE 8th Avenue"
"Northbound NE 24th Street @ NE 10th Avenue","Northbound NE 24th Street @ NE 10th Avenue"
"Eastbound NE 12th Avenue @ NE 24th Terrace","Eastbound NE 12th Avenue @ NE 24th Terrace"
"Southbound NE 25th Street @ NE 11th Place","Southbound NE 25th Street @ NE 11th Place"
"Southbound NE 25th Street @ NE 8th Avenue","Southbound NE 25th Street @ NE 8th Avenue"
"Southbound NE 25th Street @ NE 6th Avenue","Southbound NE 25th Street @ NE 6th Avenue"
"Southbound NE 25th Street @ NE 3rd Place","Southbound NE 25th Street @ NE 3rd Place"
"Eastbound SE 25th Terrace @ E University Avenue","Eastbound SE 25th Terrace @ E University Avenue"
"Pine Meadows Apartments","Pine Meadows Apartments"
"Fred Cone Park","Fred Cone Park"
"Morningside Nature Center","Morningside Nature Center"
"Eastside Plaza","Eastside Plaza"
"Southbound SE 43rd Street @ E University Avenue","Southbound SE 43rd Street @ E University Avenue"
"Compassionate Outreach","Compassionate Outreach"
"Lake Forest Trails Neighborhood","Lake Forest Trails Neighborhood"
"Best Buy @ Butler Plaza","Best Buy @ Butler Plaza"
"Regions Bank @ SW 37th Boulevard","Regions Bank @ SW 37th Boulevard"
"Gateway at Gainesville Apartments","Gateway at Gainesville Apartments"
"Greenwich Green Apartments","Greenwich Green Apartments"
"Aspen Ridge Apartments","Aspen Ridge Apartments"
"Ridgemar Apartments","Ridgemar Apartments"
"Kangaroo @ SW 34th Street","Kangaroo @ SW 34th Street"
"University Town Center","University Town Center"
"Shands Hospital @ Helipad","Shands Hospital @ Helipad"
"Shands Hospital @ Parking Garage 9","Shands Hospital @ Parking Garage 9"
"Shands Hospital @ Davis Cancer Pavilion","Shands Hospital @ Davis Cancer Pavilion"
"Shands Hospital @ Davis Cancer Pavilion","Shands Hospital @ Davis Cancer Pavilion"
"Kohl's Department Store @ SW 34th ST","Kohl's Department Store @ SW 34th ST"
"HH Gregg @ SW 34th ST","HH Gregg @ SW 34th ST"
"Stoneridge Apartments","Stoneridge Apartments"
"Greenwich Green Apartments","Greenwich Green Apartments"
"O2B Kids @ SW 37th BLVD","O2B Kids @ SW 37th BLVD"
"Regions Bank @ Archer Road","Regions Bank @ Archer Road"
"Best Buy @ Butler Plaza","Best Buy @ Butler Plaza"
"US 441 South","US 441 South"
"Budget Inn","Budget Inn"
"Meridian Behavioral Healthcare","Meridian Behavioral Healthcare"
"Residence Inn","Residence Inn"
"The Landings Apartments","The Landings Apartments"
"CDS Family and Behavioral Services","CDS Family and Behavioral Services"
"Bivens Cove Apartments","Bivens Cove Apartments"
"Tanglewood Apartments","Tanglewood Apartments"
"Boardwalk Apartments","Boardwalk Apartments"
"Comfort Suites Hotel","Comfort Suites Hotel"
"Village Square","Village Square"
"home2 Hotel","home2 Hotel"
"CVS @ SW 13th ST","CVS @ SW 13th ST"
"Oakbrook Walk Condominiums","Oakbrook Walk Condominiums"
"SW 16th Avenue Building A","SW 16th Avenue Building A"
"Summit House Condominiums","Summit House Condominiums"
"Ronald McDonald House of Gainesville","Ronald McDonald House of Gainesville"
"Liv+ Apartments 13th St","Liv+ Apartments 13th St"
"Dollar General","Dollar General"
"Lakeshore Towers Apartments","Lakeshore Towers Apartments"
"City College Gainesville","City College Gainesville"
"Wyndham Garden Hotel","Wyndham Garden Hotel"
"Chop Stix Cafe","Chop Stix Cafe"
"The Landings Apartments","The Landings Apartments"
"Residence Inn","Residence Inn"
"Meridian Behavioral Healthcare","Meridian Behavioral Healthcare"
"Bridge House","Bridge House"
"Cottage Grove Apartments at Gainesville","Cottage Grove Apartments at Gainesville"
"Palms at Brook Valley Apartments","Palms at Brook Valley Apartments"
"Eastbound NW 39th Avenue @ NW 10th Street","Eastbound NW 39th Avenue @ NW 10th Street"
"Stephen Foster Elementary School @ 39th Ave","Stephen Foster Elementary School @ 39th Ave"
"Gainesville Public Works","Gainesville Public Works"
"Bella Vista Village Eastbound","Bella Vista Village Eastbound"
"Pine Forest Homes","Pine Forest Homes"
"Wade Raulerson Honda Dealership","Wade Raulerson Honda Dealership"
"Highland Court Manor","Highland Court Manor"
"Eden Park Apartments","Eden Park Apartments"
"Fearnside Family Services Center","Fearnside Family Services Center"
"Village Green Apartments","Village Green Apartments"
"Southbound NE 15th Street @ NE 31 Avenue","Southbound NE 15th Street @ NE 31 Avenue"
"NE 15th Street @ NE 26th Avenue","NE 15th Street @ NE 26th Avenue"
"Smokey Bear Park","Smokey Bear Park"
"NE 23rd Ave Farside NE 14th St Westbound","NE 23rd Ave Farside NE 14th St Westbound"
"Highland Court Manor Neighborhood @ NE 23rd Avenue","Highland Court Manor Neighborhood @ NE 23rd Avenue"
"Westbound NE 23rd Avenue @ NE 9th Street","Westbound NE 23rd Avenue @ NE 9th Street"
"Pointe 23 Apartments","Pointe 23 Apartments"
"David's BBQ","David's BBQ"
"Pine Grove Apartments","Pine Grove Apartments"
"Laundry Mart","Laundry Mart"
"Publix @ N Main Street","Publix @ N Main Street"
"Gainesville Shopping Center South","Gainesville Shopping Center South"
"Fire Stone @ N Main Street","Fire Stone @ N Main Street"
"Friends of the Library Alachua County","Friends of the Library Alachua County"
"The Collier Companies","The Collier Companies"
"Masonic Temple","Masonic Temple"
"Partnership for Strong Families","Partnership for Strong Families"
"Fire Stone @ N Main Street","Fire Stone @ N Main Street"
"CVS Pharmacy @ N Main Street","CVS Pharmacy @ N Main Street"
"US Post Office @ Main St","US Post Office @ Main St"
"Kangaroo @ N Main St","Kangaroo @ N Main St"
"Laundry Mart","Laundry Mart"
"Pine Grove Apartments","Pine Grove Apartments"
"McCoy Court Apartments","McCoy Court Apartments"
"Pointe 23 Apartments","Pointe 23 Apartments"
"Chelsea Apartments Eastbound","Chelsea Apartments Eastbound"
"NE 23rd Avenue @ NE 11th Terrace","NE 23rd Avenue @ NE 11th Terrace"
"Boulware Charter School","Boulware Charter School"
"Smokey Bear Park","Smokey Bear Park"
"NE 28th Avenue @ NE 15th Street","NE 28th Avenue @ NE 15th Street"
"Northbound NE 15th Street @ NE 31st Avenue","Northbound NE 15th Street @ NE 31st Avenue"
"Village Green Apartments","Village Green Apartments"
"Fearnside Family Services Center Northbound","Fearnside Family Services Center Northbound"
"NE 39th Ave WB Farside NE 15th St","NE 39th Ave WB Farside NE 15th St"
"Eden Park at Ironwood","Eden Park at Ironwood"
"Highland Court","Highland Court"
"Westbound NE 39th Ave at Main St - Gsville Nissan","Westbound NE 39th Ave at Main St - Gsville Nissan"
"Southeast Car Agency","Southeast Car Agency"
"Bella Vista Village","Bella Vista Village"
"Oasis Carwash","Oasis Carwash"
"Stephen Foster Elementary School","Stephen Foster Elementary School"
"Southbound SW 6th Street @ NW 36th Avenue","Southbound SW 6th Street @ NW 36th Avenue"
"Southbound NW 6th Street @ NW 32nd Place","Southbound NW 6th Street @ NW 32nd Place"
"Oak Gate Condominiums","Oak Gate Condominiums"
"IBEW Local 1205","IBEW Local 1205"
"Sugar Hill","Sugar Hill"
"Chevron Gas Station @ Williston Road","Chevron Gas Station @ Williston Road"
"Southbound Williston Road @ SE 1st Terrace","Southbound Williston Road @ SE 1st Terrace"
"Springhill Baptist Church","Springhill Baptist Church"
"Sweetwater on 16th Apartments Westbound","Sweetwater on 16th Apartments Westbound"
"Treehouse Village Apartments","Treehouse Village Apartments"
"Winn Dixie @ SW 16th Avenue","Winn Dixie @ SW 16th Avenue"
"Sun Bay Apartments","Sun Bay Apartments"
"Parklands Rehab & Nursing Center","Parklands Rehab & Nursing Center"
"Oakbrook Walk Condominiums @ SW 16th Avenue","Oakbrook Walk Condominiums @ SW 16th Avenue"
"Sai Quick Stop","Sai Quick Stop"
"The Retreat Apartments","The Retreat Apartments"
"Sun Bay Apartments","Sun Bay Apartments"
"Arbor Park Apartments","Arbor Park Apartments"
"Treehouse Village Apartments","Treehouse Village Apartments"
"Sweetwater on 16th Apartments","Sweetwater on 16th Apartments"
"Spring Hill Church","Spring Hill Church"
"New RTS Maintenance Facility North","New RTS Maintenance Facility North"
"New RTS Maintenance Facility South","New RTS Maintenance Facility South"
"Oaks Mall @ NW 62nd Blvd","Oaks Mall @ NW 62nd Blvd"
"Oaks Mall SW 62nd Blvd","Oaks Mall SW 62nd Blvd"
"Hampton Oaks Apartments","Hampton Oaks Apartments"
"Fairmont Oaks Apartments","Fairmont Oaks Apartments"
"Lakewood Villas Apartments","Lakewood Villas Apartments"
"Rockwood Villas Apartments","Rockwood Villas Apartments"
"The District Apartments","The District Apartments"
"Cabana Beach Apartments","Cabana Beach Apartments"
"Liv Apartments","Liv Apartments"
"Addison Lane","Addison Lane"
"Kensington Apartments South","Kensington Apartments South"
"Southwest Villas Apartments","Southwest Villas Apartments"
"34th St Plaza","34th St Plaza"
"Florida Department Of Agriculture","Florida Department Of Agriculture"
"Hilton University of Florida Conference Center","Hilton University of Florida Conference Center"
"Harn Museum","Harn Museum"
"Southwest Recreation Center","Southwest Recreation Center"
"Maguire Field","Maguire Field"
"UF Counseling and Wellness Center","UF Counseling and Wellness Center"
"Lakeside","Lakeside"
"Lakeside Residential Complex","Lakeside Residential Complex"
"Corry Village","Corry Village"
"Lake Alice Field","Lake Alice Field"
"Hume Hall","Hume Hall"
"Hume Hall","Hume Hall"
"Sigma Alpha Epsilon","Sigma Alpha Epsilon"
"Corry Village","Corry Village"
"UF Bat Houses","UF Bat Houses"
"Lakeside Apartments","Lakeside Apartments"
"UF Counseling and Wellness Center","UF Counseling and Wellness Center"
"Family Housing","Family Housing"
"Southwest Recreation Center","Southwest Recreation Center"
"University Village South Apartments","University Village South Apartments"
"Hilton University of Florida Conference Center","Hilton University of Florida Conference Center"
"Campus USA","Campus USA"
"Pinnacle Point Apartments","Pinnacle Point Apartments"
"Kensington Apartments North","Kensington Apartments North"
"Pinetree Gardens","Pinetree Gardens"
"Circle K SW 20th Ave Westbound","Circle K SW 20th Ave Westbound"
"Canopy Apartments","Canopy Apartments"
"The Woodlands Apartments","The Woodlands Apartments"
"Rockwood Villas Apartments","Rockwood Villas Apartments"
"Spyglass Apartments","Spyglass Apartments"
"Palm Garden of Gainesville","Palm Garden of Gainesville"
"Hampton Oaks Apartments","Hampton Oaks Apartments"
"Terwilliger Elementary School","Terwilliger Elementary School"
"Cabana Beach Apartments","Cabana Beach Apartments"
"Cabana Beach","Cabana Beach"
"Marchwood Townhomes","Marchwood Townhomes"
"Eastbound SW 24th Avenue @ SW 43rd Street","Eastbound SW 24th Avenue @ SW 43rd Street"
"The Ridge @ SW 38th TER northbound","The Ridge @ SW 38th TER northbound"
"SW 38th Terr nearside SW 20th Ave","SW 38th Terr nearside SW 20th Ave"
"Kensington Apartments Eastside","Kensington Apartments Eastside"
"The Ridge @ SW 38th TER southbound","The Ridge @ SW 38th TER southbound"
"Hailey Gardens","Hailey Gardens"
"Forest Park","Forest Park"
"Cabana Beach Apartments","Cabana Beach Apartments"
"North Florida Regional Medical Center","North Florida Regional Medical Center"
"SUBWAY@ Newberry RD","SUBWAY@ Newberry RD"
"West Newberry Rd Nearside NW 69th Ter","West Newberry Rd Nearside NW 69th Ter"
"Newberry Rd @ NW 75th","Newberry Rd @ NW 75th"
"Krystal @ Newberry Road","Krystal @ Newberry Road"
"Westbound Newberry Road @ Fort Clarke Boulevard","Westbound Newberry Road @ Fort Clarke Boulevard"
"Paddock Club Apartments","Paddock Club Apartments"
"Legacy @ Fort Clarke Apartments","Legacy @ Fort Clarke Apartments"
"Northbound Fort Clarke Boulevard @ Eagle Point","Northbound Fort Clarke Boulevard @ Eagle Point"
"Hidden Oak Elementary School","Hidden Oak Elementary School"
"Ft Clarke Middle School","Ft Clarke Middle School"
"Ft Clarke Middle School","Ft Clarke Middle School"
"Hidden Oak Elementary School","Hidden Oak Elementary School"
"Southbound Fort Clarke Boulevard @ Eagle Point","Southbound Fort Clarke Boulevard @ Eagle Point"
"Legacy @ Fort Clarke Apartments","Legacy @ Fort Clarke Apartments"
"Paddock Club Apartments","Paddock Club Apartments"
"Eastbound Newberry Road @ Fort Clarke Boulevard","Eastbound Newberry Road @ Fort Clarke Boulevard"
"Pepboys Auto @ Newberry RD","Pepboys Auto @ Newberry RD"
"Kangaroo Express @ Newberry/Tower Road","Kangaroo Express @ Newberry/Tower Road"
"Oaks Square Complex","Oaks Square Complex"
"Oaks Mall","Oaks Mall"
"GRU Administration Building","GRU Administration Building"
"Eastbound SE 4th Avenue @ SE 8th Street","Eastbound SE 4th Avenue @ SE 8th Street"
"Triangle Club","Triangle Club"
"Northbound SE 11th Street @ SE 2nd Avenue","Northbound SE 11th Street @ SE 2nd Avenue"
"Walgreens @ NE 3rd Avenue","Walgreens @ NE 3rd Avenue"
"UF Health Family Medicine Eastside Northbound","UF Health Family Medicine Eastside Northbound"
"Episcopal Children's Services Northbound","Episcopal Children's Services Northbound"
"Northbound NE 9th Street @ NE 10th Place","Northbound NE 9th Street @ NE 10th Place"
"Northbound NE 9th Street @ NE 14th Avenue","Northbound NE 9th Street @ NE 14th Avenue"
"Tacachale Center","Tacachale Center"
"Family Worship Center","Family Worship Center"
"University of Florida Eastside Campus @ Waldo Road","University of Florida Eastside Campus @ Waldo Road"
"BP Gas Station @ NE 23rd Avenue","BP Gas Station @ NE 23rd Avenue"
"Bertie Heating & Air","Bertie Heating & Air"
"Quick Mart @ NE 15th Street","Quick Mart @ NE 15th Street"
"Lewis Place @ Ironwood Apartments","Lewis Place @ Ironwood Apartments"
"North Point @ Ironwood","North Point @ Ironwood"
"BP Gas Station @ Waldo Road","BP Gas Station @ Waldo Road"
"NE 49th AVE - Brittany Estates Neighborhood","NE 49th AVE - Brittany Estates Neighborhood"
"NE49th AVE - PFG Foods","NE49th AVE - PFG Foods"
"Nordstrom Distribution Center","Nordstrom Distribution Center"
"Job Corps","Job Corps"
"NE 49th AVE","NE 49th AVE"
"Invivo Imaging","Invivo Imaging"
"North Point @ Ironwood","North Point @ Ironwood"
"Lewis Place @ Ironwood Apartments","Lewis Place @ Ironwood Apartments"
"One Room School","One Room School"
"Bertie Heating & Air","Bertie Heating & Air"
"BP Gas Station @ NE 23rd Avenue","BP Gas Station @ NE 23rd Avenue"
"University of Florida Eastside Campus @ Waldo Road","University of Florida Eastside Campus @ Waldo Road"
"Crab House","Crab House"
"Southbound NE 9th Street @ NE 14th Avenue","Southbound NE 9th Street @ NE 14th Avenue"
"Southbound NE 9th Street @ Ne 10th Place","Southbound NE 9th Street @ Ne 10th Place"
"Episcopal Children's Services","Episcopal Children's Services"
"UF Health Family Medicine Eastside","UF Health Family Medicine Eastside"
"Kangaroo @ Waldo Road","Kangaroo @ Waldo Road"
"Southbound SE 11th Street @ SE 2nd Avenue","Southbound SE 11th Street @ SE 2nd Avenue"
"Triangle Club","Triangle Club"
"Westbound SE 4th Avenue @ SE 8th Street","Westbound SE 4th Avenue @ SE 8th Street"
"GRU Administration Building","GRU Administration Building"
"Bed and Breakfast District","Bed and Breakfast District"
"Eastbound SE 2nd AVE @ SE 10th ST","Eastbound SE 2nd AVE @ SE 10th ST"
"Super Wal-Mart @ Waldo Road","Super Wal-Mart @ Waldo Road"
"Sonny's Barbecue @ Waldo Road","Sonny's Barbecue @ Waldo Road"
"Merita Bread Box","Merita Bread Box"
"GRACE Marketplace","GRACE Marketplace"
"Alachua County Juvenile Detention","Alachua County Juvenile Detention"
"Airport","Airport"
"Gainesville Regional Airport Outbound","Gainesville Regional Airport Outbound"
"Alachua County Juvenile Detention","Alachua County Juvenile Detention"
"GRACE Marketplace","GRACE Marketplace"
"Merita Bread Box","Merita Bread Box"
"Sonny's Barbecue @ Waldo Road","Sonny's Barbecue @ Waldo Road"
"Super Wal-Mart @ Waldo Road","Super Wal-Mart @ Waldo Road"
"Westbound SE 2nd AVE @ SE 10th ST","Westbound SE 2nd AVE @ SE 10th ST"
"Bed and Breakfast District","Bed and Breakfast District"
"Ben Hill Griffin Stadium North End Zone","Ben Hill Griffin Stadium North End Zone"
"Hills Mini Storage","Hills Mini Storage"
"Ironwood Golf Course","Ironwood Golf Course"
"Passage Family Church","Passage Family Church"
"Southbound Metcalfe Elementary School","Southbound Metcalfe Elementary School"
"Gardenia Gardens","Gardenia Gardens"
"Northbound Metcalfe Elementary School","Northbound Metcalfe Elementary School"
"NE 15th St @ NE 20th Pl","NE 15th St @ NE 20th Pl"
"Ironwood Golf Course","Ironwood Golf Course"
"NE 39th Ave @ Waldo Rd","NE 39th Ave @ Waldo Rd"
"FDOT Operations Center","FDOT Operations Center"
"Santa Fe College Charles L. Blount Center","Santa Fe College Charles L. Blount Center"
"Northwest 8 Avenue @ farside NW 4th St","Northwest 8 Avenue @ farside NW 4th St"
"UF & Shands Family Medicine Main Street","UF & Shands Family Medicine Main Street"
"Fresenius Medical Care","Fresenius Medical Care"
"Greyhound Station","Greyhound Station"
"Northside Shopping Center West","Northside Shopping Center West"
"Northside Shopping Center East","Northside Shopping Center East"
"Family Dollar @ NE 23rd AVE","Family Dollar @ NE 23rd AVE"
"The Clock Restaurant","The Clock Restaurant"
"Gator City Motors SB N Main St","Gator City Motors SB N Main St"
"Westbound NW 8th AVE @ NW 4th ST","Westbound NW 8th AVE @ NW 4th ST"
"Santa Fe College Charles L. Blount Center","Santa Fe College Charles L. Blount Center"
"Family Housing @ SW 34th Street","Family Housing @ SW 34th Street"
"Northside Family Housing","Northside Family Housing"
"Corry Village","Corry Village"
"Fraternity Row II across Springs","Fraternity Row II across Springs"
"Beta Theta Pi across Springs","Beta Theta Pi across Springs"
"Leigh Hall","Leigh Hall"
"Springs Residence Building","Springs Residence Building"
"Fraternity Row at West Fraternity Drive","Fraternity Row at West Fraternity Drive"
"Corry Village","Corry Village"
"Physical Plant Radio Road","Physical Plant Radio Road"
"Orthopaedics and Sports Medicine Institute","Orthopaedics and Sports Medicine Institute"
"Clark Butler BLVD @ Plaza southbound","Clark Butler BLVD @ Plaza southbound"
"Celebration Pointe At Regal Cinema 10","Celebration Pointe At Regal Cinema 10"
"Celebration Pointe PNR","Celebration Pointe PNR"
"Outside of Butler Plaza TS","Outside of Butler Plaza TS"
"Pod @ Plaza Blvd Eastbound","Pod @ Plaza Blvd Eastbound"
"Varsity House Apartments @ SW 38th Ter","Varsity House Apartments @ SW 38th Ter"
"aloft Hotel @ Hull Rd Eastbound","aloft Hotel @ Hull Rd Eastbound"
"Museum Walk Apartments","Museum Walk Apartments"
"Cultural Plaza","Cultural Plaza"
"Lacrosse Field","Lacrosse Field"
"Fifield Hall","Fifield Hall"
"Southbound SW 26th Drive @ SW 40th Place","Southbound SW 26th Drive @ SW 40th Place"
"Gainesville Place Apartments @ SW 35th Place","Gainesville Place Apartments @ SW 35th Place"
"Gainesville Place Apartments","Gainesville Place Apartments"
"Gainesville Place Apartments","Gainesville Place Apartments"
"Enclave Apartments","Enclave Apartments"
"Gainesville Place Apartments","Gainesville Place Apartments"
"Old Archer Road @ SW 34th Street","Old Archer Road @ SW 34th Street"
"Regency Oaks Apartments","Regency Oaks Apartments"
"34th Street Plaza","34th Street Plaza"
"34th Street Wall","34th Street Wall"
"Point West Apartments","Point West Apartments"
"Maguire Village @ SW 34th Street","Maguire Village @ SW 34th Street"
"34th Street Plaza","34th Street Plaza"
"Kelly's Kwik Stop","Kelly's Kwik Stop"
"Ridgemar Commons","Ridgemar Commons"
"Victoria Station Apartments","Victoria Station Apartments"
"Gainesville Place Apartments @ SW 35th Place","Gainesville Place Apartments @ SW 35th Place"
"Southbound SW 27th Street @ SW 35th Place","Southbound SW 27th Street @ SW 35th Place"
"Lexington Crossing Apartments","Lexington Crossing Apartments"
"Lexington Crossing Apartments","Lexington Crossing Apartments"
"Savannah Place Apartments","Savannah Place Apartments"
"Arbor Apartments","Arbor Apartments"
"Casablanca Apartments","Casablanca Apartments"
"Lexington Crossing Apartments","Lexington Crossing Apartments"
"The Polos Southwest Entrance","The Polos Southwest Entrance"
"Hunters Run Apartments","Hunters Run Apartments"
"Campus Lodge Apartments","Campus Lodge Apartments"
"Nationwide Insurance @ Williston Road","Nationwide Insurance @ Williston Road"
"Williston Plaza","Williston Plaza"
"US Post Office @ SW 34th Street","US Post Office @ SW 34th Street"
"Laurels Apartments","Laurels Apartments"
"Dollar General","Dollar General"
"University Terrace Condominiums","University Terrace Condominiums"
"Williston Plaza","Williston Plaza"
"Regal  Cinema 14 @ Butler Plaza","Regal  Cinema 14 @ Butler Plaza"
"Spanish Trace Apartments","Spanish Trace Apartments"
"Fifield Hall","Fifield Hall"
"Pressly Softball Stadium","Pressly Softball Stadium"
"Southwest Recreation Center","Southwest Recreation Center"
"Spanish Trace Apartments","Spanish Trace Apartments"
"Windmeadows Apartments","Windmeadows Apartments"
"Alarion Bank @ 34th ST","Alarion Bank @ 34th ST"
"US Post Office @ SW 34th Street","US Post Office @ SW 34th Street"
"Williston Plaza","Williston Plaza"
"The Enclave Apartments","The Enclave Apartments"
"Rocky Point Apartments","Rocky Point Apartments"
"Gainesville Place","Gainesville Place"
"University Commons Apartments","University Commons Apartments"
"Brandywine Apartments","Brandywine Apartments"
"Archer Court Apartments","Archer Court Apartments"
"Gainesville Place Apartments","Gainesville Place Apartments"
"Enclave 1","Enclave 1"
"Enclave 3","Enclave 3"
"Enclave 4","Enclave 4"
"Possum Creek Park","Possum Creek Park"
"Hunter's Crossing","Hunter's Crossing"
"Southbound NW 43rd St. @ NW 48th Pl","Southbound NW 43rd St. @ NW 48th Pl"
"Southbound NW 43rd St. @ NW 46th Ave","Southbound NW 43rd St. @ NW 46th Ave"
"Southbound NW 43rd St. @ NW 44th Ave","Southbound NW 43rd St. @ NW 44th Ave"
"Southbound NW 43rd St. @ NW 41st Pl","Southbound NW 43rd St. @ NW 41st Pl"
"Metrocorp Center","Metrocorp Center"
"Eastbound NW 39th AVE @ NW 37th ST","Eastbound NW 39th AVE @ NW 37th ST"
"Sable Chase Neighborhood","Sable Chase Neighborhood"
"Southbound NW 34th St. @ NW 37th Ave","Southbound NW 34th St. @ NW 37th Ave"
"Southbound NW 34th St. @ NW 33rd Ln","Southbound NW 34th St. @ NW 33rd Ln"
"Southbound NW 34th St @ NW 30th Pl","Southbound NW 34th St @ NW 30th Pl"
"Southbound NW 34th St @ NW 26th Pl","Southbound NW 34th St @ NW 26th Pl"
"Southbound NW 34th St. @ NW 21st Pl","Southbound NW 34th St. @ NW 21st Pl"
"Greenbriar Terrace Community","Greenbriar Terrace Community"
"Southbound Westwood Middle School","Southbound Westwood Middle School"
"Littlewood Elementary School","Littlewood Elementary School"
"Southbound NW 34th St. @ NW 7th Ave","Southbound NW 34th St. @ NW 7th Ave"
"Southbound Loblolly Woods South Entrance","Southbound Loblolly Woods South Entrance"
"Northbound Loblolly Woods South Entrance","Northbound Loblolly Woods South Entrance"
"Northbound NW 34th St. @ NW 8th Ave","Northbound NW 34th St. @ NW 8th Ave"
"Westside Recreation Center","Westside Recreation Center"
"Northbound Westwood Middle School","Northbound Westwood Middle School"
"Northbound NW 34th St @ NW 16th Ave","Northbound NW 34th St @ NW 16th Ave"
"Northbound NW 34th St @ NW 21st Pl","Northbound NW 34th St @ NW 21st Pl"
"Northbound NW 34th St. @ NW 26th Ave","Northbound NW 34th St. @ NW 26th Ave"
"Northbound NW 34th St. @ NW 31st Ave","Northbound NW 34th St. @ NW 31st Ave"
"Northbound NW 34th St @ NW 33rd Ln","Northbound NW 34th St @ NW 33rd Ln"
"Northbound NW 34th St. @ NW 31st Blvd","Northbound NW 34th St. @ NW 31st Blvd"
"Sable Chase Neighborhood","Sable Chase Neighborhood"
"Breckenridge Neighborhood","Breckenridge Neighborhood"
"Metrocorp Center","Metrocorp Center"
"Northbound NW 43rd St. @ NW 39th Ave","Northbound NW 43rd St. @ NW 39th Ave"
"Pinewood Terrace Community","Pinewood Terrace Community"
"Northbound NW 43rd St. @ NW 46th Ave","Northbound NW 43rd St. @ NW 46th Ave"
"Northbound NW 43rd St. @ NW 48th Pl","Northbound NW 43rd St. @ NW 48th Pl"
"Walgreens on NW 43rd Street","Walgreens on NW 43rd Street"
"Santa Fe College @ NW 83rd Street","Santa Fe College @ NW 83rd Street"
"The Arc","The Arc"
"Windsor Assisted Living","Windsor Assisted Living"
"Springhill Professional Center","Springhill Professional Center"
"Robin Lane Neighborhood","Robin Lane Neighborhood"
"Unicorn Hill Farm","Unicorn Hill Farm"
"Greystone Community","Greystone Community"
"Faith Presbyterian Church","Faith Presbyterian Church"
"Huntington Lakes Apartments","Huntington Lakes Apartments"
"NW Grille Seafood","NW Grille Seafood"
"Autumn Woods Neighborhood","Autumn Woods Neighborhood"
"Pine Woods Apartments","Pine Woods Apartments"
"Allstate Insurance","Allstate Insurance"
"Division of Blind Services","Division of Blind Services"
"Southbound NW 43rd Street @ NW 33rd Court","Southbound NW 43rd Street @ NW 33rd Court"
"Millhopper Branch Library","Millhopper Branch Library"
"Sunstate Insurance","Sunstate Insurance"
"CVS @ Millhopper","CVS @ Millhopper"
"Millhopper Plaza","Millhopper Plaza"
"Southbound NW 43rd Street @ NW 19th Avenue","Southbound NW 43rd Street @ NW 19th Avenue"
"Southbound NW 43rd Street @ NW 15th Place","Southbound NW 43rd Street @ NW 15th Place"
"Suburban Heights Neighborhood","Suburban Heights Neighborhood"
"Landmark Woods Neighborhood","Landmark Woods Neighborhood"
"Landmark Woods Neighborhood","Landmark Woods Neighborhood"
"Holy Faith Catholic Church","Holy Faith Catholic Church"
"Kauffman Tires","Kauffman Tires"
"Westgate Plaza","Westgate Plaza"
"Women's Club","Women's Club"
