"trip_id","route_id"
"1011012","11"
"1011016","11"
"1011020","11"
"1011024","11"
"1011028","11"
"1011032","11"
"1011036","11"
"1011040","11"
"1011042","11"
"1011044","11"
"5011010","11"
"5011014","11"
"5011018","11"
"5011022","11"
"5011026","11"
"5011030","11"
"5011034","11"
"5011038","11"
"1011010","11"
"1011014","11"
"1011018","11"
"1011022","11"
"1011026","11"
"1011030","11"
"1011034","11"
"1011038","11"
"5011011","11"
"5011015","11"
"5011019","11"
"5011023","11"
"5011027","11"
"5011031","11"
"5011035","11"
"5011039","11"
"1011011","11"
"1011015","11"
"1011019","11"
"1011023","11"
"1011027","11"
"1011031","11"
"1011035","11"
"1011039","11"
"5012001","12"
"5012002","12"
"5012003","12"
"5012005","12"
"5012006","12"
"5012008","12"
"5012010","12"
"5012012","12"
"5012014","12"
"5012016","12"
"5012018","12"
"5012020","12"
"5012022","12"
"5012024","12"
"5012026","12"
"5012028","12"
"5012030","12"
"5012032","12"
"5012034","12"
"5012036","12"
"5012038","12"
"5012040","12"
"5012042","12"
"5012044","12"
"5012046","12"
"5012048","12"
"5012050","12"
"5012052","12"
"5012054","12"
"5012056","12"
"5012058","12"
"7294523","12"
"7294524","12"
"7294525","12"
"7294526","12"
"7294527","12"
"7294528","12"
"7294529","12"
"7294530","12"
"7294531","12"
"7294532","12"
"7294533","12"
"7294534","12"
"7294535","12"
"7294536","12"
"7294537","12"
"7294538","12"
"7294539","12"
"7294540","12"
"7294541","12"
"7294542","12"
"7294543","12"
"7294544","12"
"7294545","12"
"7294546","12"
"7294547","12"
"7294548","12"
"7294549","12"
"7294550","12"
"7294551","12"
"7294552","12"
"7294553","12"
"7294554","12"
"7294555","12"
"3012002","12"
"3012004","12"
"3012006","12"
"3012008","12"
"3012010","12"
"3012012","12"
"3012014","12"
"3012016","12"
"3012018","12"
"3012020","12"
"3012022","12"
"1012001","12"
"7197377","12"
"7197341","12"
"7197378","12"
"7197342","12"
"7197379","12"
"7197343","12"
"7197380","12"
"7197344","12"
"7197381","12"
"7197345","12"
"7197382","12"
"7197346","12"
"7197383","12"
"7197347","12"
"7197384","12"
"7197348","12"
"7197385","12"
"7197349","12"
"7197386","12"
"7197350","12"
"7197387","12"
"7197351","12"
"7197388","12"
"7197352","12"
"7197389","12"
"7197353","12"
"7197390","12"
"7197354","12"
"7197391","12"
"7197355","12"
"7197392","12"
"7197356","12"
"7197393","12"
"7197357","12"
"7197394","12"
"7197358","12"
"7197395","12"
"7521960","12"
"7521961","12"
"7521962","12"
"7521963","12"
"7521964","12"
"7521965","12"
"7521966","12"
"7521967","12"
"7521968","12"
"7012004","12"
"7012008","12"
"7012012","12"
"7012016","12"
"7012020","12"
"7012024","12"
"7012028","12"
"7012032","12"
"7012036","12"
"7012040","12"
"7012044","12"
"2012001","12"
"2012003","12"
"2012005","12"
"2012007","12"
"2012009","12"
"2012011","12"
"2012015","12"
"2012017","12"
"2012019","12"
"2012021","12"
"2012023","12"
"2012025","12"
"2012027","12"
"2012029","12"
"2012031","12"
"2012033","12"
"2012035","12"
"2012037","12"
"2012039","12"
"2012041","12"
"2012043","12"
"2012045","12"
"2012047","12"
"2012049","12"
"2012051","12"
"2012053","12"
"2012055","12"
"2012057","12"
"6012002","12"
"6012004","12"
"6012006","12"
"6012008","12"
"6012010","12"
"6012012","12"
"6012014","12"
"6012016","12"
"6012018","12"
"6012020","12"
"6012022","12"
"6012024","12"
"6012026","12"
"6012028","12"
"6012030","12"
"6012032","12"
"6012034","12"
"6012036","12"
"6012038","12"
"6012040","12"
"6012042","12"
"6012044","12"
"6012046","12"
"6012048","12"
"1012003","12"
"7197434","12"
"7197408","12"
"7197436","12"
"7197409","12"
"7197437","12"
"7197410","12"
"7197438","12"
"7197411","12"
"7197439","12"
"7197412","12"
"7197440","12"
"7197413","12"
"7197441","12"
"7197414","12"
"7197443","12"
"7197415","12"
"7197444","12"
"7197416","12"
"7197445","12"
"7197417","12"
"7197446","12"
"7197418","12"
"7197447","12"
"7197419","12"
"7197448","12"
"7197420","12"
"5012004","12"
"5012007","12"
"5012009","12"
"5012011","12"
"5012013","12"
"5012015","12"
"5012017","12"
"5012019","12"
"5012021","12"
"5012023","12"
"5012025","12"
"5012027","12"
"5012029","12"
"5012031","12"
"5012033","12"
"5012035","12"
"5012037","12"
"5012039","12"
"5012041","12"
"5012043","12"
"5012045","12"
"5012047","12"
"5012049","12"
"5012051","12"
"5012053","12"
"5012055","12"
"5012057","12"
"5012059","12"
"5012061","12"
"7294489","12"
"7294490","12"
"7294491","12"
"7294492","12"
"7294493","12"
"7294494","12"
"7294495","12"
"7294496","12"
"7294497","12"
"7294498","12"
"7294499","12"
"7294500","12"
"7294501","12"
"7294502","12"
"7294503","12"
"7294504","12"
"7294505","12"
"7294506","12"
"7294507","12"
"7294508","12"
"7294509","12"
"7294510","12"
"7294511","12"
"7294512","12"
"7294513","12"
"7294514","12"
"7294515","12"
"7294516","12"
"7294517","12"
"7294518","12"
"7294519","12"
"7294520","12"
"7294521","12"
"7294522","12"
"3012001","12"
"3012003","12"
"3012005","12"
"3012007","12"
"3012009","12"
"3012011","12"
"3012013","12"
"3012015","12"
"3012017","12"
"3012019","12"
"3012021","12"
"1012004","12"
"7197359","12"
"7197324","12"
"7197360","12"
"7197325","12"
"7197361","12"
"7197326","12"
"7197362","12"
"7197327","12"
"7197363","12"
"7197328","12"
"7197364","12"
"7197329","12"
"7197365","12"
"7197330","12"
"7197366","12"
"7197331","12"
"7197367","12"
"7197332","12"
"7197368","12"
"7197333","12"
"7197369","12"
"7197334","12"
"7197370","12"
"7197335","12"
"7197371","12"
"7197336","12"
"7197372","12"
"7197337","12"
"7197373","12"
"7197338","12"
"7197374","12"
"7197339","12"
"7197375","12"
"7197340","12"
"7197376","12"
"7521950","12"
"7521951","12"
"7521952","12"
"7521953","12"
"7521954","12"
"7521955","12"
"7521956","12"
"7521957","12"
"7521958","12"
"7521959","12"
"7012003","12"
"7012007","12"
"7012011","12"
"7012015","12"
"7012019","12"
"7012023","12"
"7012027","12"
"7012031","12"
"7012035","12"
"7012039","12"
"7012043","12"
"2012002","12"
"2012004","12"
"2012006","12"
"4059036","12"
"4059037","12"
"4059038","12"
"4059039","12"
"4059040","12"
"4059041","12"
"4059042","12"
"4059043","12"
"4059044","12"
"4059045","12"
"4059046","12"
"4059047","12"
"4059048","12"
"4059049","12"
"4059050","12"
"4059051","12"
"4059052","12"
"4059053","12"
"4059054","12"
"4059055","12"
"4059056","12"
"4059057","12"
"4059058","12"
"4059059","12"
"4059060","12"
"6012001","12"
"6012003","12"
"6012005","12"
"6012007","12"
"6012009","12"
"6012011","12"
"6012013","12"
"6012015","12"
"6012017","12"
"6012019","12"
"6012021","12"
"6012023","12"
"6012025","12"
"6012027","12"
"6012029","12"
"6012031","12"
"6012033","12"
"6012035","12"
"6012037","12"
"6012039","12"
"6012041","12"
"6012043","12"
"6012045","12"
"6012047","12"
"1012009","12"
"7197421","12"
"7197396","12"
"7197422","12"
"7197397","12"
"7197423","12"
"7197398","12"
"7197424","12"
"7197399","12"
"7197425","12"
"7197400","12"
"7197426","12"
"7197401","12"
"7197428","12"
"7197402","12"
"7197429","12"
"7197403","12"
"7197430","12"
"7197404","12"
"7197431","12"
"7197405","12"
"7197432","12"
"7197406","12"
"7197433","12"
"7197407","12"
"4013002","13"
"4013004","13"
"4013006","13"
"4013008","13"
"4013010","13"
"4013012","13"
"4013014","13"
"4013016","13"
"4013018","13"
"4013020","13"
"5013001","13"
"5013002","13"
"5013004","13"
"5013006","13"
"5013008","13"
"5013010","13"
"5013012","13"
"5013014","13"
"5013016","13"
"5013018","13"
"5013020","13"
"5013022","13"
"5013024","13"
"5013026","13"
"5013028","13"
"5013030","13"
"5013032","13"
"5013034","13"
"5013036","13"
"5013038","13"
"5013040","13"
"5013042","13"
"5013044","13"
"5013046","13"
"5013048","13"
"5013050","13"
"5013052","13"
"5013054","13"
"5013056","13"
"5013058","13"
"5013060","13"
"5013062","13"
"5013064","13"
"5013066","13"
"5013068","13"
"5013070","13"
"5013072","13"
"5013074","13"
"5013076","13"
"5013078","13"
"5013080","13"
"5013082","13"
"5013084","13"
"5013086","13"
"5013088","13"
"5013090","13"
"5013092","13"
"5013095","13"
"5013097","13"
"5013099","13"
"3013001","13"
"3013003","13"
"3013005","13"
"3013007","13"
"3013009","13"
"3013011","13"
"3013013","13"
"3013015","13"
"1013001","13"
"7196906","13"
"7196907","13"
"7196908","13"
"7196909","13"
"7196910","13"
"7196911","13"
"7196912","13"
"7196913","13"
"7196914","13"
"7196915","13"
"7196916","13"
"7196917","13"
"7196918","13"
"7196919","13"
"7196920","13"
"7196921","13"
"7196922","13"
"7196923","13"
"7196924","13"
"7196925","13"
"7196926","13"
"7196927","13"
"7196928","13"
"7196929","13"
"7196930","13"
"7196931","13"
"7196932","13"
"7196933","13"
"7196934","13"
"7196935","13"
"7196936","13"
"7196937","13"
"7196938","13"
"7196939","13"
"7196940","13"
"7196941","13"
"7196942","13"
"7196943","13"
"7196944","13"
"7196945","13"
"7196946","13"
"7196947","13"
"7196948","13"
"7196949","13"
"7196950","13"
"7196951","13"
"7196952","13"
"7196953","13"
"7196954","13"
"7196955","13"
"7196956","13"
"7196957","13"
"7196958","13"
"7196959","13"
"7196960","13"
"7196961","13"
"7196962","13"
"7196963","13"
"7196964","13"
"7196965","13"
"7196966","13"
"7196967","13"
"7196968","13"
"7196969","13"
"7196970","13"
"7196971","13"
"7196972","13"
"7196973","13"
"7196974","13"
"7196975","13"
"7013001","13"
"7013003","13"
"7013005","13"
"7013007","13"
"7013009","13"
"7013011","13"
"7013013","13"
"7013015","13"
"2013001","13"
"2013003","13"
"2013005","13"
"2013007","13"
"2013009","13"
"2013011","13"
"2013013","13"
"2013015","13"
"2013017","13"
"2013019","13"
"2013021","13"
"2013023","13"
"6013001","13"
"6013003","13"
"6013005","13"
"6013007","13"
"6013009","13"
"6013011","13"
"6013013","13"
"6013015","13"
"6013017","13"
"6013019","13"
"6013021","13"
"6013023","13"
"8013002","13"
"8013004","13"
"8013006","13"
"8013008","13"
"8013010","13"
"8013012","13"
"8013014","13"
"8013016","13"
"8013018","13"
"8013020","13"
"4013001","13"
"4013003","13"
"4013005","13"
"4013007","13"
"4013009","13"
"4013011","13"
"4013013","13"
"4013015","13"
"4013017","13"
"4013019","13"
"5013003","13"
"5013005","13"
"5013007","13"
"5013009","13"
"5013011","13"
"5013013","13"
"5013015","13"
"5013017","13"
"5013019","13"
"5013021","13"
"5013023","13"
"5013025","13"
"5013027","13"
"5013029","13"
"5013031","13"
"5013033","13"
"5013035","13"
"5013037","13"
"5013039","13"
"5013041","13"
"5013043","13"
"5013045","13"
"5013047","13"
"5013049","13"
"5013051","13"
"5013053","13"
"5013055","13"
"5013057","13"
"5013059","13"
"5013061","13"
"5013063","13"
"5013065","13"
"5013067","13"
"5013069","13"
"5013071","13"
"5013073","13"
"5013075","13"
"5013077","13"
"5013079","13"
"5013081","13"
"5013083","13"
"5013085","13"
"5013087","13"
"5013089","13"
"5013091","13"
"5013093","13"
"5013094","13"
"5013096","13"
"5013098","13"
"5013100","13"
"3013002","13"
"6796136","13"
"6796137","13"
"6796138","13"
"6796139","13"
"6796140","13"
"6796141","13"
"6796142","13"
"6796015","13"
"7196831","13"
"7196832","13"
"7196833","13"
"7196834","13"
"7196835","13"
"7196836","13"
"7196837","13"
"7196838","13"
"7196839","13"
"7196840","13"
"7196841","13"
"7196842","13"
"7196843","13"
"7196844","13"
"7196845","13"
"7196846","13"
"7196847","13"
"7196848","13"
"7196849","13"
"7196850","13"
"7196851","13"
"7196852","13"
"7196853","13"
"7196854","13"
"7196855","13"
"7196856","13"
"7196857","13"
"7196858","13"
"7196859","13"
"7196860","13"
"7196861","13"
"7196862","13"
"7196863","13"
"7196864","13"
"7196865","13"
"7196866","13"
"7196867","13"
"7196868","13"
"7196869","13"
"7196870","13"
"7196871","13"
"7196872","13"
"7196873","13"
"7196874","13"
"7196875","13"
"7196876","13"
"7196877","13"
"7196878","13"
"7196879","13"
"7196880","13"
"7196881","13"
"7196882","13"
"7196883","13"
"7196884","13"
"7196885","13"
"7196886","13"
"7196887","13"
"7196888","13"
"7196889","13"
"7196890","13"
"7196891","13"
"7196892","13"
"7196893","13"
"7196894","13"
"7196895","13"
"7196896","13"
"7196897","13"
"7196898","13"
"7196899","13"
"7196900","13"
"7013002","13"
"7013004","13"
"7013006","13"
"7013008","13"
"7013010","13"
"7013012","13"
"7013014","13"
"7013016","13"
"2013002","13"
"6796126","13"
"6796127","13"
"6796128","13"
"6796129","13"
"6796130","13"
"6796131","13"
"6796132","13"
"6796133","13"
"6796134","13"
"6796135","13"
"6013002","13"
"6013004","13"
"6013006","13"
"6013008","13"
"6013010","13"
"6013012","13"
"6013014","13"
"6013016","13"
"6013018","13"
"6013020","13"
"6013022","13"
"8013001","13"
"8013003","13"
"8013005","13"
"8013007","13"
"8013009","13"
"8013011","13"
"8013013","13"
"8013015","13"
"8013017","13"
"8013019","13"
"5013101","13"
"5013103","13"
"5013105","13"
"5013107","13"
"5013109","13"
"5013111","13"
"1013143","13"
"7196976","13"
"7196977","13"
"7196978","13"
"7196979","13"
"7196980","13"
"7521972","13"
"7521973","13"
"7521974","13"
"5013102","13"
"5013104","13"
"5013106","13"
"5013108","13"
"5013110","13"
"5013112","13"
"1013144","13"
"7196901","13"
"7196902","13"
"7196903","13"
"7196904","13"
"7196905","13"
"7521969","13"
"7521970","13"
"7521971","13"
"4015002","15"
"5652764","15"
"5652765","15"
"5652766","15"
"5652767","15"
"5652768","15"
"5652769","15"
"5652770","15"
"5652771","15"
"5652772","15"
"5015001","15"
"5015003","15"
"5015005","15"
"5015007","15"
"5015009","15"
"5015011","15"
"5015013","15"
"5015015","15"
"5015017","15"
"5015019","15"
"5015021","15"
"5015023","15"
"5015025","15"
"5015027","15"
"5015029","15"
"5015031","15"
"5015033","15"
"5015035","15"
"5015037","15"
"5015039","15"
"5015041","15"
"5015043","15"
"5015045","15"
"5015047","15"
"5015049","15"
"5015051","15"
"5015053","15"
"5015055","15"
"3015002","15"
"5652757","15"
"5652758","15"
"5652759","15"
"5652760","15"
"5652761","15"
"5652762","15"
"5652763","15"
"1015001","15"
"1015003","15"
"1015005","15"
"1015007","15"
"1015009","15"
"1015011","15"
"1015013","15"
"1015015","15"
"1015017","15"
"1015019","15"
"1015021","15"
"1015023","15"
"1015025","15"
"1015027","15"
"1015029","15"
"1015031","15"
"1015033","15"
"1015035","15"
"1015037","15"
"1015039","15"
"1015041","15"
"1015043","15"
"1015045","15"
"1015047","15"
"1015049","15"
"1015051","15"
"1015053","15"
"1015055","15"
"7015002","15"
"5652783","15"
"5652784","15"
"5652785","15"
"5652786","15"
"5652787","15"
"5652788","15"
"5652789","15"
"2015002","15"
"5652747","15"
"5652748","15"
"5652749","15"
"5652750","15"
"5652751","15"
"5652752","15"
"5652753","15"
"5652754","15"
"5652755","15"
"5652756","15"
"6015002","15"
"5652773","15"
"5652774","15"
"5652775","15"
"5652776","15"
"5652777","15"
"5652778","15"
"5652779","15"
"5652780","15"
"5652781","15"
"5652782","15"
"8015002","15"
"5652790","15"
"5652791","15"
"5652792","15"
"5652793","15"
"5652794","15"
"5652795","15"
"5652796","15"
"5652797","15"
"5652798","15"
"4015001","15"
"4015003","15"
"4015005","15"
"4015007","15"
"4015009","15"
"4015011","15"
"4015013","15"
"4015015","15"
"4015017","15"
"4015019","15"
"5015002","15"
"5015004","15"
"5015006","15"
"5015008","15"
"5015010","15"
"5015012","15"
"5015014","15"
"5015016","15"
"5015018","15"
"5015020","15"
"5015022","15"
"5015024","15"
"5015026","15"
"5015028","15"
"5015030","15"
"5015032","15"
"5015034","15"
"5015036","15"
"5015038","15"
"5015040","15"
"5015042","15"
"5015044","15"
"5015046","15"
"5015048","15"
"5015050","15"
"5015052","15"
"5015054","15"
"3015001","15"
"3015003","15"
"3015005","15"
"3015007","15"
"3015009","15"
"3015011","15"
"3015013","15"
"3015015","15"
"1015002","15"
"1015004","15"
"1015006","15"
"1015008","15"
"1015010","15"
"1015012","15"
"1015014","15"
"1015016","15"
"1015018","15"
"1015020","15"
"1015022","15"
"1015024","15"
"1015026","15"
"1015028","15"
"1015030","15"
"1015032","15"
"1015034","15"
"1015036","15"
"1015038","15"
"1015040","15"
"1015042","15"
"1015044","15"
"1015046","15"
"1015048","15"
"1015050","15"
"1015052","15"
"1015054","15"
"7015001","15"
"7015003","15"
"7015005","15"
"7015007","15"
"7015009","15"
"7015011","15"
"7015013","15"
"7015015","15"
"2015001","15"
"2015003","15"
"2015005","15"
"2015007","15"
"2015009","15"
"2015011","15"
"2015013","15"
"2015015","15"
"2015017","15"
"2015019","15"
"2015021","15"
"6015001","15"
"6015003","15"
"6015005","15"
"6015007","15"
"6015009","15"
"6015011","15"
"6015013","15"
"6015015","15"
"6015017","15"
"6015019","15"
"6015021","15"
"8015001","15"
"8015003","15"
"8015005","15"
"8015007","15"
"8015009","15"
"8015011","15"
"8015013","15"
"8015015","15"
"8015017","15"
"8015019","15"
"4016001","16"
"4016003","16"
"4016005","16"
"4016007","16"
"4016009","16"
"4016011","16"
"4016013","16"
"4016015","16"
"4016017","16"
"4016019","16"
"5016001","16"
"5016003","16"
"6157397","16"
"6157398","16"
"6157399","16"
"6157400","16"
"6157401","16"
"6157402","16"
"6157403","16"
"6157404","16"
"6157405","16"
"6157406","16"
"6157407","16"
"6157408","16"
"6157409","16"
"6157410","16"
"6157411","16"
"6157412","16"
"6157413","16"
"6157414","16"
"6157415","16"
"6157416","16"
"6157417","16"
"6157418","16"
"3016002","16"
"3016004","16"
"3016006","16"
"3016008","16"
"3016010","16"
"3016012","16"
"3016014","16"
"3016016","16"
"4761019","16"
"4761020","16"
"4761021","16"
"4761022","16"
"4761023","16"
"4761024","16"
"4761025","16"
"4761026","16"
"4761027","16"
"4761028","16"
"4761029","16"
"4761030","16"
"4761031","16"
"4761032","16"
"4761033","16"
"4761034","16"
"4761035","16"
"4761036","16"
"4761037","16"
"4761038","16"
"4761039","16"
"4761040","16"
"4761041","16"
"4761042","16"
"7016008","16"
"7016010","16"
"7016012","16"
"7016014","16"
"7016016","16"
"7016018","16"
"7016020","16"
"7016022","16"
"2016002","16"
"2016004","16"
"2016006","16"
"2016008","16"
"2016010","16"
"2016012","16"
"2016014","16"
"2016016","16"
"2016018","16"
"2016020","16"
"2016022","16"
"6016002","16"
"6016004","16"
"6016006","16"
"6016008","16"
"6016010","16"
"6016012","16"
"6016014","16"
"6016016","16"
"6016018","16"
"6016020","16"
"6016022","16"
"8016001","16"
"8016003","16"
"8016005","16"
"8016007","16"
"8016009","16"
"8016011","16"
"8016013","16"
"8016015","16"
"8016017","16"
"8016019","16"
"4016002","16"
"4016004","16"
"4016006","16"
"4016008","16"
"4016010","16"
"4016012","16"
"4016014","16"
"4016016","16"
"4016018","16"
"4016020","16"
"5016002","16"
"6157368","16"
"6157369","16"
"6157370","16"
"6157371","16"
"6157372","16"
"6157373","16"
"6157374","16"
"6157375","16"
"6157376","16"
"6157377","16"
"6157378","16"
"6157379","16"
"6157380","16"
"6157381","16"
"6157382","16"
"6157383","16"
"6157384","16"
"6157385","16"
"6157386","16"
"6157387","16"
"6157388","16"
"6157389","16"
"3016001","16"
"3016003","16"
"3016005","16"
"3016007","16"
"3016009","16"
"3016011","16"
"3016013","16"
"3016015","16"
"4760995","16"
"4760996","16"
"4760997","16"
"4760998","16"
"4760999","16"
"4761000","16"
"4761001","16"
"4761002","16"
"4761003","16"
"4761004","16"
"4761005","16"
"4761006","16"
"4761007","16"
"4761008","16"
"4761009","16"
"4761010","16"
"4761011","16"
"4761012","16"
"4761013","16"
"4761014","16"
"4761015","16"
"4761016","16"
"4761017","16"
"4761018","16"
"7016007","16"
"7016009","16"
"7016011","16"
"7016013","16"
"7016015","16"
"7016017","16"
"7016019","16"
"7016021","16"
"2016001","16"
"2016003","16"
"2016005","16"
"2016007","16"
"2016009","16"
"2016011","16"
"2016013","16"
"2016015","16"
"2016017","16"
"2016019","16"
"2016021","16"
"2016023","16"
"6016001","16"
"6016003","16"
"6016005","16"
"6016007","16"
"6016009","16"
"6016011","16"
"6016013","16"
"6016015","16"
"6016017","16"
"6016019","16"
"6016021","16"
"6016023","16"
"8016002","16"
"8016004","16"
"8016006","16"
"8016008","16"
"8016010","16"
"8016012","16"
"8016014","16"
"8016016","16"
"8016018","16"
"8016020","16"
"5016049","16"
"5016051","16"
"5016053","16"
"5016055","16"
"5016057","16"
"5016059","16"
"1016049","16"
"1016051","16"
"1016053","16"
"1016055","16"
"1016057","16"
"1016059","16"
"7521978","16"
"7521979","16"
"7521980","16"
"6157396","16"
"6157390","16"
"6157391","16"
"6157392","16"
"6157393","16"
"6157394","16"
"6157395","16"
"1016050","16"
"1016052","16"
"1016054","16"
"1016056","16"
"1016058","16"
"1016060","16"
"7521975","16"
"7521976","16"
"7521977","16"
"5017001","17"
"6157290","17"
"6157291","17"
"6157292","17"
"6157293","17"
"6157294","17"
"6157295","17"
"6157296","17"
"6157297","17"
"6157298","17"
"6157299","17"
"6157300","17"
"6157301","17"
"6157302","17"
"6157303","17"
"6157304","17"
"6157305","17"
"6157306","17"
"6157307","17"
"6157308","17"
"6157309","17"
"6157310","17"
"6157311","17"
"1017001","17"
"4761065","17"
"4761066","17"
"4761067","17"
"4761068","17"
"4761069","17"
"4761070","17"
"4761071","17"
"4761072","17"
"4761073","17"
"4761074","17"
"4761075","17"
"4761076","17"
"4761077","17"
"4761078","17"
"4761079","17"
"4761080","17"
"4761081","17"
"4761082","17"
"4761083","17"
"4761084","17"
"4761085","17"
"4761086","17"
"5017002","17"
"6157312","17"
"6157313","17"
"6157314","17"
"6157315","17"
"6157316","17"
"6157317","17"
"6157318","17"
"6157319","17"
"6157320","17"
"6157321","17"
"6157322","17"
"6157323","17"
"6157324","17"
"6157325","17"
"6157326","17"
"6157327","17"
"6157328","17"
"6157329","17"
"6157330","17"
"6157331","17"
"6157332","17"
"6157333","17"
"1017002","17"
"4761043","17"
"4761044","17"
"4761045","17"
"4761046","17"
"4761047","17"
"4761048","17"
"4761049","17"
"4761050","17"
"4761051","17"
"4761052","17"
"4761053","17"
"4761054","17"
"4761055","17"
"4761056","17"
"4761057","17"
"4761058","17"
"4761059","17"
"4761060","17"
"4761061","17"
"4761062","17"
"4761063","17"
"4761064","17"
"7527493","20"
"7527494","20"
"7527495","20"
"7527496","20"
"7527497","20"
"7527498","20"
"7527499","20"
"7527500","20"
"7527501","20"
"7527502","20"
"7527480","20"
"7527481","20"
"7527482","20"
"7527483","20"
"7527484","20"
"7527485","20"
"7527486","20"
"7527487","20"
"7527488","20"
"7527489","20"
"7527490","20"
"7527491","20"
"7527492","20"
"7527306","20"
"7527368","20"
"7527395","20"
"7527411","20"
"7527439","20"
"7527307","20"
"7527369","20"
"7527396","20"
"7527413","20"
"7527440","20"
"7527308","20"
"7527370","20"
"7527397","20"
"7527414","20"
"7527441","20"
"7527309","20"
"7527371","20"
"7527398","20"
"7527415","20"
"7527442","20"
"7527310","20"
"7527372","20"
"7527399","20"
"7527416","20"
"7527443","20"
"7527311","20"
"7527373","20"
"7527400","20"
"7527417","20"
"7527444","20"
"7527312","20"
"7527374","20"
"7527401","20"
"7527418","20"
"7527445","20"
"7527313","20"
"7527375","20"
"7527402","20"
"7527419","20"
"7527446","20"
"7527314","20"
"7527376","20"
"7527403","20"
"7527420","20"
"7527447","20"
"7527315","20"
"7527377","20"
"7527404","20"
"7527421","20"
"7527448","20"
"7527316","20"
"7527378","20"
"7527405","20"
"7527422","20"
"7527449","20"
"7527317","20"
"7527380","20"
"7527406","20"
"7527423","20"
"7527362","20"
"7527407","20"
"7527364","20"
"7527408","20"
"7527365","20"
"7527409","20"
"7527366","20"
"7527410","20"
"7527367","20"
"7527450","20"
"7527451","20"
"7527452","20"
"7527453","20"
"7527454","20"
"7527455","20"
"7527456","20"
"7527457","20"
"7527458","20"
"7527459","20"
"7527460","20"
"7527461","20"
"7527462","20"
"7527463","20"
"7527464","20"
"7527465","20"
"7527466","20"
"7527467","20"
"7527468","20"
"7527469","20"
"7527470","20"
"7527471","20"
"7527472","20"
"7527473","20"
"7527474","20"
"7527475","20"
"7527476","20"
"7527477","20"
"7527478","20"
"7527479","20"
"7527570","20"
"7527576","20"
"7527577","20"
"7527578","20"
"7527579","20"
"7527580","20"
"7527581","20"
"7527582","20"
"7527583","20"
"7527584","20"
"7527585","20"
"7527586","20"
"7527587","20"
"7527588","20"
"7527589","20"
"7527590","20"
"7527591","20"
"7527592","20"
"7527593","20"
"7527594","20"
"7527595","20"
"7527596","20"
"7527597","20"
"7527598","20"
"7527599","20"
"7527600","20"
"7527601","20"
"7527602","20"
"7527603","20"
"7527604","20"
"7527605","20"
"7527606","20"
"7527607","20"
"7527608","20"
"7527609","20"
"7527610","20"
"7527611","20"
"7527612","20"
"7527613","20"
"7527614","20"
"7527615","20"
"7527616","20"
"7527617","20"
"7527618","20"
"7527619","20"
"7527620","20"
"7527621","20"
"7527622","20"
"7527623","20"
"7527624","20"
"7527625","20"
"7527626","20"
"7527627","20"
"7527628","20"
"4020001","20"
"4020003","20"
"4020005","20"
"4020007","20"
"4020009","20"
"4020011","20"
"4020013","20"
"4020015","20"
"4020017","20"
"4020019","20"
"7527709","20"
"7527710","20"
"7527711","20"
"7527712","20"
"7527713","20"
"7527714","20"
"7527715","20"
"7527716","20"
"7527717","20"
"7527718","20"
"7527719","20"
"7527720","20"
"7527721","20"
"7527722","20"
"7527723","20"
"7527724","20"
"7527725","20"
"7527726","20"
"7527727","20"
"7527728","20"
"7527729","20"
"7527730","20"
"7527731","20"
"7527732","20"
"7527733","20"
"7527734","20"
"7527735","20"
"7527736","20"
"7527737","20"
"7527738","20"
"7527739","20"
"7527740","20"
"7527741","20"
"7527742","20"
"7527743","20"
"7527744","20"
"7527745","20"
"7527746","20"
"7527747","20"
"7527748","20"
"7527749","20"
"7527750","20"
"7527751","20"
"7527752","20"
"7527753","20"
"7527754","20"
"7527755","20"
"7527756","20"
"7527757","20"
"7527758","20"
"7527759","20"
"7527760","20"
"7527761","20"
"7527762","20"
"7527763","20"
"7527764","20"
"7527765","20"
"7527669","20"
"7527670","20"
"7527671","20"
"7527672","20"
"7527673","20"
"7527674","20"
"7527675","20"
"7527676","20"
"7527677","20"
"7527678","20"
"7527679","20"
"7527680","20"
"7527681","20"
"7527630","20"
"7527631","20"
"7527632","20"
"7527633","20"
"7527634","20"
"7527635","20"
"7527636","20"
"7527637","20"
"7527638","20"
"7020001","20"
"7020003","20"
"7020005","20"
"7020007","20"
"7020009","20"
"7020011","20"
"7020013","20"
"7020015","20"
"7527639","20"
"7527640","20"
"7527641","20"
"7527642","20"
"7527643","20"
"7527644","20"
"7527645","20"
"7527646","20"
"7527647","20"
"7527648","20"
"7527649","20"
"7527650","20"
"7527651","20"
"7527652","20"
"7527653","20"
"7527654","20"
"7527655","20"
"7527656","20"
"7527657","20"
"7527658","20"
"7527659","20"
"7527660","20"
"7527661","20"
"7527662","20"
"7527663","20"
"7527664","20"
"7527665","20"
"7527666","20"
"7527667","20"
"7527668","20"
"6020001","20"
"6020003","20"
"6020005","20"
"6020007","20"
"6020009","20"
"6020011","20"
"6020013","20"
"6020015","20"
"6020017","20"
"6020019","20"
"6020021","20"
"6020023","20"
"6020025","20"
"6020027","20"
"6020029","20"
"6020031","20"
"6020033","20"
"6020035","20"
"6020037","20"
"6020039","20"
"6020041","20"
"6020043","20"
"6020045","20"
"8020001","20"
"8020003","20"
"8020005","20"
"8020007","20"
"8020009","20"
"8020011","20"
"8020013","20"
"8020015","20"
"8020017","20"
